timestamp_ns,cam_id,corner_x,corner_y,corner_id,radius
1,0,249.89,378.84,52,2.14
1,0,274.91,383.25,53,1.67
1,0,255.46,434.94,54,1.74
1,0,231.27,428.03,55,1.73
1,0,283.16,384.71,56,1.17
1,0,312.0,389.82,57,2.11
1,0,291.41,445.14,58,1.66
1,0,263.45,437.22,59,1.75
1,0,321.54,391.51,60,2.2
1,0,355.01,397.48,61,2.99
1,0,333.2,456.91,62,1.99
1,0,300.67,447.76,63,2.69
1,0,366.12,399.47,64,1.65
1,0,405.2,406.49,65,1.85
1,0,382.12,470.56,66,1.61
1,0,344.01,459.94,67,1.38
1,0,418.21,408.84,68,2.44
1,0,464.1,417.14,69,1.73
1,0,439.73,486.47,70,1.95
1,0,394.83,474.09,71,2.07
1,0,197.95,434.34,72,1.64
1,0,218.8,441.1,73,2.52
1,0,201.3,490.39,74,1.94
1,0,181.18,481.32,75,2.42
1,0,225.66,443.32,76,1.08
1,0,249.6,451.02,77,2.44
1,0,231.06,503.63,78,2.75
1,0,207.93,493.35,79,2.42
1,0,257.51,453.55,80,2.79
1,0,285.19,462.36,81,2.0
1,0,265.49,518.73,82,1.5
1,0,238.7,507.01,83,2.05
1,0,294.37,465.27,84,2.35
1,0,326.6,475.42,85,2.07
1,0,305.64,536.03,86,1.88
1,0,274.38,522.59,87,1.68
1,0,337.32,478.78,88,1.53
1,0,375.11,490.53,89,1.86
1,0,352.77,555.94,90,2.53
1,0,316.04,540.46,91,1.94
1,0,387.72,494.43,92,1.36
1,0,432.29,508.1,93,2.83
1,0,408.47,578.95,94,2.1
1,0,365.04,561.06,95,2.13
1,0,176.18,495.85,96,1.82
1,0,196.08,505.62,97,2.33
1,0,179.68,555.2,98,1.62
1,0,160.47,543.13,99,1.66
1,0,202.63,508.82,100,1.75
1,0,225.52,519.9,101,2.24
1,0,208.14,572.8,102,2.05
1,0,186.01,559.15,103,2.03
1,0,233.09,523.53,104,1.49
1,0,259.61,536.15,105,1.78
1,0,241.13,592.78,106,2.23
1,0,215.46,577.27,107,2.31
1,0,268.41,540.3,108,1.74
1,0,299.36,554.75,109,2.11
1,0,279.64,615.58,110,2.29
1,0,249.65,597.88,111,1.8
1,0,309.67,559.52,112,2.06
1,0,346.06,576.14,113,2.29
1,0,324.95,641.68,114,1.75
1,0,289.64,621.4,115,1.22
1,0,358.22,581.63,116,1.76
1,0,401.29,600.82,117,2.27
1,0,378.59,671.66,118,2.32
1,0,336.76,648.37,119,2.65
1,0,155.82,557.68,120,1.73
1,0,174.83,570.45,121,1.87
1,0,159.73,619.79,122,2.46
1,0,141.33,604.79,123,1.35
1,0,181.1,574.62,124,2.69
1,0,203.0,589.05,125,1.92
1,0,187.02,641.59,126,1.88
1,0,165.8,624.69,127,2.08
1,0,210.24,593.78,128,1.85
1,0,235.66,610.16,129,1.5
1,0,218.68,666.25,130,2.13
1,0,194.04,647.12,131,1.52
1,0,244.1,615.54,132,2.67
1,0,273.81,634.22,133,0.91
1,0,255.68,694.25,134,1.32
1,0,226.86,672.52,135,1.64
1,0,283.71,640.36,136,2.07
1,0,318.69,661.73,137,2.24
1,0,299.22,726.15,138,1.8
1,0,265.28,701.39,139,1.87
1,0,330.39,668.77,140,1.93
1,0,371.85,693.28,141,2.39
1,0,350.81,762.52,142,2.15
1,0,310.58,734.28,143,1.42
2,0,16.62,190.17,1,1.61
2,0,24.24,261.41,2,1.15
2,0,4.58,313.19,3,1.02
2,0,23.68,172.13,4,1.89
2,0,50.33,108.43,5,2.31
2,0,57.86,181.42,6,2.23
2,0,31.25,243.93,7,2.08
2,0,59.83,87.18,8,1.59
2,0,95.76,12.44,9,1.68
2,0,103.95,84.92,10,2.29
2,0,67.42,160.3,11,2.16
2,0,117.13,59.54,15,1.79
2,0,7.67,335.73,24,1.71
2,0,27.3,284.9,25,2.66
2,0,39.94,366.39,26,2.63
2,0,20.16,413.13,27,1.86
2,0,34.3,267.68,28,1.43
2,0,60.95,205.88,29,1.19
2,0,74.01,292.2,30,2.44
2,0,47.01,350.38,31,2.58
2,0,70.53,184.91,32,1.94
2,0,107.29,109.7,33,2.51
2,0,121.52,199.19,34,2.21
2,0,83.78,272.19,35,0.95
2,0,120.6,84.26,36,1.75
2,0,189.12,82.67,38,1.32
2,0,135.32,174.05,39,2.49
2,0,208.89,51.43,43,2.28
2,0,24.83,438.19,48,2.58
2,0,44.75,393.02,49,2.21
2,0,63.77,484.37,50,3.11
2,0,42.96,523.29,51,2.27
2,0,51.88,377.51,52,1.93
2,0,79.09,320.9,53,2.13
2,0,99.63,420.97,54,2.03
2,0,71.2,470.87,55,1.85
2,0,88.95,301.34,56,1.96
2,0,127.12,229.62,57,1.83
2,0,150.1,338.26,58,1.14
2,0,109.94,403.49,59,1.16
2,0,141.11,204.78,60,1.78
2,0,195.86,113.83,61,1.91
2,0,223.53,228.84,62,1.98
2,0,164.91,315.23,63,1.8
2,0,216.06,82.5,64,2.37
2,0,332.87,84.66,66,1.79
2,0,245.45,198.3,67,1.83
2,0,365.58,45.18,71,1.34
2,0,49.5,550.5,72,2.0
2,0,70.73,513.84,73,2.51
2,0,97.23,613.27,74,1.86
2,0,74.06,641.65,75,1.69
2,0,78.31,501.08,76,1.65
2,0,107.3,453.75,77,1.62
2,0,137.05,565.93,78,2.18
2,0,105.49,603.31,79,2.73
2,0,117.82,437.11,80,2.2
2,0,158.82,374.67,81,2.0
2,0,193.26,501.83,82,1.49
2,0,148.51,552.62,83,1.57
2,0,173.98,352.48,84,2.15
2,0,234.1,268.65,85,1.14
2,0,276.24,412.25,86,2.22
2,0,209.87,483.45,87,2.41
2,0,256.66,238.76,88,2.43
2,0,347.11,126.34,89,2.34
2,0,403.71,284.37,90,1.89
2,0,301.38,386.15,91,1.83
2,0,381.15,86.84,92,2.74
2,0,601.23,105.7,94,1.51
2,0,442.88,247.15,95,1.88
2,0,82.65,670.34,96,2.45
2,0,106.61,644.77,97,1.92
2,0,141.03,748.88,98,1.95
2,0,113.92,764.77,99,2.3
2,0,115.14,635.78,100,3.04
2,0,147.74,601.89,101,1.99
2,0,187.49,721.7,102,1.27
2,0,150.68,743.23,103,1.79
2,0,159.57,589.78,104,1.92
2,0,205.83,543.33,105,1.96
2,0,253.09,683.44,106,2.11
2,0,200.86,713.9,107,1.31
2,0,223.0,526.43,108,1.98
2,0,291.76,460.45,109,1.73
2,0,350.49,626.83,110,2.25
2,0,272.5,672.14,111,2.11
2,0,317.86,436.07,112,1.61
2,0,424.51,339.89,113,2.12
2,0,502.68,538.83,114,2.08
2,0,380.23,609.59,115,2.22
2,0,465.52,304.26,116,1.88
2,0,632.25,166.59,117,1.75
2,0,745.73,399.26,118,2.33
2,0,550.19,511.46,119,1.9
2,0,124.53,793.94,120,1.8
2,0,152.8,781.13,121,1.5
2,0,194.54,885.11,122,2.32
2,0,162.02,888.03,123,1.9
2,0,162.86,776.55,124,1.7
2,0,201.21,759.01,125,1.88
2,0,250.07,879.33,126,3.07
2,0,206.08,883.99,127,2.27
2,0,215.13,752.61,128,2.54
2,0,269.52,727.45,129,1.49
2,0,328.1,869.54,130,1.92
2,0,266.0,877.48,131,2.26
2,0,289.73,718.03,132,1.86
2,0,370.93,679.89,133,1.3
2,0,443.22,851.8,134,2.28
2,0,351.12,866.31,135,2.01
2,0,401.9,665.21,136,2.25
2,0,529.48,604.01,137,2.03
2,0,621.43,817.04,138,1.71
2,0,478.2,845.66,139,2.35
2,0,579.02,579.95,140,1.72
2,0,783.05,479.19,141,2.55
2,0,901.22,745.31,142,1.25
2,0,676.65,804.55,143,1.82
3,0,264.61,342.36,0,2.0
3,0,289.53,339.99,1,1.5
3,0,276.13,388.62,2,2.65
3,0,251.67,388.89,3,1.77
3,0,297.69,339.24,4,1.97
3,0,326.05,336.69,5,2.62
3,0,312.07,388.31,6,2.44
3,0,284.16,388.54,7,1.25
3,0,335.37,335.88,8,1.37
3,0,367.81,333.15,9,1.71
3,0,353.27,388.08,10,1.9
3,0,321.26,388.24,11,2.3
3,0,378.5,332.28,12,2.65
3,0,415.78,329.37,13,1.78
3,0,400.76,387.97,14,2.1
3,0,363.84,388.04,15,2.22
3,0,428.09,328.46,16,1.75
3,0,471.11,325.4,17,1.64
3,0,455.75,388.06,18,2.62
3,0,412.98,387.97,19,2.4
3,0,485.34,324.44,20,2.38
3,0,535.12,321.29,21,2.54
3,0,519.64,388.43,22,2.96
3,0,469.92,388.12,23,2.42
3,0,247.77,403.42,24,2.21
3,0,272.1,403.81,25,2.16
3,0,259.32,453.84,26,2.5
3,0,235.46,451.2,27,1.86
3,0,280.08,403.95,28,1.79
3,0,307.85,404.46,29,2.39
3,0,294.46,457.72,30,1.8
3,0,267.17,454.71,31,2.19
3,0,316.99,404.64,32,2.43
3,0,348.87,405.3,33,2.8
3,0,334.86,462.15,34,1.58
3,0,303.45,458.71,35,1.91
3,0,359.4,405.53,36,1.96
3,0,396.19,406.38,37,1.69
3,0,381.58,467.25,38,1.7
3,0,345.24,463.29,39,1.66
3,0,408.37,406.68,40,1.89
3,0,451.04,407.79,41,2.4
3,0,435.91,473.15,42,1.35
3,0,393.63,468.56,43,2.35
3,0,465.19,408.18,44,2.56
3,0,514.85,409.63,45,3.1
3,0,499.32,479.98,46,2.43
3,0,449.95,474.67,47,1.81
3,0,231.79,466.06,48,2.52
3,0,255.51,469.4,49,1.81
3,0,243.55,520.36,50,2.21
3,0,220.29,514.68,51,1.99
3,0,263.31,470.5,52,1.84
3,0,290.45,474.29,53,2.1
3,0,277.87,528.62,54,2.28
3,0,251.2,522.22,55,1.81
3,0,299.4,475.54,56,2.21
3,0,330.65,479.87,57,1.81
3,0,317.41,537.96,58,2.15
3,0,286.66,530.71,59,1.93
3,0,340.99,481.29,60,2.01
3,0,377.18,486.24,61,1.72
3,0,363.26,548.56,62,2.53
3,0,327.59,540.33,63,1.14
3,0,389.18,487.87,64,2.17
3,0,431.32,493.57,65,2.12
3,0,416.72,560.62,66,1.64
3,0,375.1,551.26,67,2.07
3,0,445.32,495.45,68,1.94
3,0,494.57,502.0,69,1.67
3,0,479.34,574.36,70,2.42
3,0,430.57,563.69,71,1.72
3,0,216.89,529.72,72,1.56
3,0,240.02,536.13,73,2.19
3,0,229.04,587.49,74,1.89
3,0,206.34,578.73,75,2.27
3,0,247.62,538.22,76,1.42
3,0,274.14,545.43,77,2.47
3,0,262.56,600.19,78,1.73
3,0,236.51,590.34,79,1.48
3,0,282.89,547.79,80,1.97
3,0,313.48,555.94,81,2.46
3,0,301.25,614.49,82,1.65
3,0,271.17,603.4,83,2.21
3,0,323.61,558.61,84,2.12
3,0,359.12,567.85,85,2.01
3,0,346.17,630.66,86,1.97
3,0,311.21,618.12,87,1.53
3,0,370.9,570.88,88,1.5
3,0,412.35,581.38,89,2.61
3,0,398.62,648.95,90,1.86
3,0,357.78,634.76,91,2.03
3,0,426.14,584.83,92,2.72
3,0,474.73,596.77,93,2.17
3,0,460.16,669.65,94,2.69
3,0,412.22,653.59,95,1.68
3,0,203.25,593.81,96,2.21
3,0,225.83,603.29,97,2.14
3,0,215.98,654.49,98,2.44
3,0,193.78,642.7,99,1.72
3,0,233.26,606.38,100,1.9
3,0,259.18,617.03,101,1.69
3,0,248.78,671.53,102,1.29
3,0,223.29,658.32,103,1.64
3,0,267.73,620.5,104,2.12
3,0,297.66,632.49,105,1.79
3,0,286.64,690.67,106,1.79
3,0,257.2,675.83,107,1.48
3,0,307.58,636.41,108,1.29
3,0,342.36,649.94,109,1.24
3,0,330.63,712.21,110,2.08
3,0,296.4,695.51,111,1.77
3,0,353.91,654.37,112,0.89
3,0,394.56,669.68,113,2.37
3,0,382.0,736.47,114,2.29
3,0,342.0,717.66,115,1.95
3,0,408.1,674.69,116,2.79
3,0,455.82,691.98,117,1.26
3,0,442.27,763.76,118,1.9
3,0,395.32,742.61,119,2.08
3,0,191.05,657.67,120,1.64
3,0,213.14,670.15,121,2.52
3,0,204.53,720.62,122,1.74
3,0,182.75,705.96,123,1.94
3,0,220.41,674.21,124,2.14
3,0,245.78,688.19,125,1.47
3,0,236.69,741.75,126,2.63
3,0,211.7,725.39,127,2.93
3,0,254.16,692.74,128,1.41
3,0,283.46,708.42,129,1.6
3,0,273.81,765.39,130,1.71
3,0,244.95,747.08,131,1.34
3,0,293.17,713.53,132,1.32
3,0,327.23,731.17,133,2.83
3,0,316.9,791.87,134,1.53
3,0,283.37,771.35,135,1.88
3,0,338.54,736.92,136,2.07
3,0,378.34,756.77,137,1.32
3,0,367.17,821.52,138,2.07
3,0,328.03,798.55,139,2.12
3,0,391.59,763.24,140,1.61
3,0,438.29,785.51,141,2.41
3,0,426.05,854.63,142,2.19
3,0,380.19,828.99,143,1.85
4,0,4.19,415.49,1,2.12
4,0,10.98,423.33,4,1.64
4,0,36.25,451.99,5,2.27
4,0,45.18,461.91,8,2.26
4,0,78.96,498.59,9,1.67
4,0,32.12,601.23,10,2.23
4,0,2.02,555.43,11,1.6
4,0,91.08,511.44,12,1.52
4,0,137.74,559.44,13,1.95
4,0,84.99,676.15,14,2.08
4,0,42.99,617.16,15,1.69
4,0,154.77,576.43,16,2.04
4,0,221.46,640.44,17,2.33
4,0,160.87,773.64,18,2.16
4,0,100.39,696.81,19,2.68
4,0,246.17,663.22,20,1.88
4,0,344.1,749.03,21,1.79
4,0,272.43,899.99,22,1.87
4,0,183.34,800.58,23,2.41
4,0,19.17,632.11,33,1.39
4,0,29.72,648.88,36,1.93
4,0,70.58,710.78,37,1.43
4,0,29.92,817.43,38,1.62
4,0,85.58,732.39,40,2.26
4,0,144.5,812.33,41,2.15
4,0,98.92,928.44,42,1.66
4,0,43.92,841.37,43,2.18
4,0,166.39,840.21,44,1.9
4,0,253.1,942.38,45,1.66
4,0,119.29,958.22,47,1.91
4,0,19.28,848.16,61,2.4
4,0,33.07,872.59,64,1.94
5,0,262.26,429.63,0,2.02
5,0,288.4,444.08,1,2.28
5,0,264.56,489.34,2,2.04
5,0,239.28,473.06,3,2.16
5,0,296.93,448.77,4,2.07
5,0,326.42,464.88,5,1.97
5,0,301.39,512.74,6,1.2
5,0,272.82,494.63,7,1.96
5,0,336.06,470.12,8,1.96
5,0,369.39,488.12,9,2.67
5,0,343.11,538.79,10,1.57
5,0,310.74,518.62,11,1.81
5,0,380.3,493.97,12,1.83
5,0,418.05,514.06,13,2.09
5,0,390.44,567.78,14,1.63
5,0,353.71,545.34,15,1.19
5,0,430.4,520.59,16,2.45
5,0,473.13,543.01,17,2.36
5,0,444.16,600.0,18,1.72
5,0,402.48,575.06,19,1.94
5,0,487.11,550.29,20,1.6
5,0,535.4,575.21,21,2.93
5,0,505.03,635.67,22,2.4
5,0,457.81,608.08,23,2.49
5,0,232.33,486.47,24,1.52
5,0,257.34,503.33,25,2.48
5,0,234.38,548.81,26,2.37
5,0,210.22,530.14,27,1.93
5,0,265.52,508.79,28,2.54
5,0,293.81,527.52,29,1.36
5,0,269.66,575.54,30,2.48
5,0,242.29,554.85,31,2.28
5,0,303.07,533.6,32,1.15
5,0,335.14,554.43,33,2.38
5,0,309.7,605.18,34,2.39
5,0,278.62,582.24,35,1.66
5,0,345.64,561.18,36,1.71
5,0,382.05,584.34,37,2.06
5,0,355.23,638.03,38,2.29
5,0,319.89,612.61,39,2.13
5,0,393.98,591.85,40,1.92
5,0,435.32,617.55,41,2.83
5,0,407.02,674.34,42,2.76
5,0,366.82,646.25,43,1.77
5,0,448.87,625.87,44,1.52
5,0,495.74,654.26,45,2.42
5,0,465.84,714.3,46,2.54
5,0,420.2,683.41,47,1.8
5,0,203.57,543.57,48,1.86
5,0,227.48,562.78,49,1.65
5,0,205.65,608.0,50,2.15
5,0,182.55,587.05,51,1.67
5,0,235.3,569.0,52,2.49
5,0,262.39,590.28,53,2.16
5,0,239.41,637.89,54,1.68
5,0,213.21,614.76,55,1.86
5,0,271.27,597.17,56,2.1
5,0,302.04,620.74,57,1.84
5,0,277.8,670.9,58,1.66
5,0,248.0,645.37,59,0.52
5,0,312.13,628.37,60,2.09
5,0,347.14,654.46,61,1.19
5,0,321.51,707.31,62,1.01
5,0,287.57,679.16,63,2.03
5,0,358.63,662.89,64,1.46
5,0,398.46,691.69,65,2.39
5,0,371.29,747.34,66,2.2
5,0,332.64,716.4,67,1.65
5,0,411.52,700.98,68,2.55
5,0,456.78,732.59,69,2.91
5,0,427.92,791.09,70,2.13
5,0,383.98,757.3,71,2.17
5,0,176.27,600.36,72,2.39
5,0,199.13,621.82,73,2.42
5,0,178.64,666.3,74,2.05
5,0,156.53,643.25,75,1.78
5,0,206.62,628.75,76,1.35
5,0,232.55,652.42,77,2.01
5,0,210.99,699.08,78,1.89
5,0,185.88,673.73,79,1.58
5,0,241.06,660.07,80,2.24
5,0,270.55,686.18,81,1.74
5,0,247.8,735.11,82,2.09
5,0,219.22,707.26,83,1.7
5,0,280.24,694.61,84,2.11
5,0,313.84,723.36,85,2.09
5,0,289.74,774.64,86,2.41
5,0,257.18,744.09,87,2.29
5,0,324.87,732.64,88,2.27
5,0,363.16,764.19,89,2.75
5,0,337.55,817.82,90,2.3
5,0,300.43,784.47,91,2.43
5,0,375.72,774.34,92,2.69
5,0,419.26,808.74,93,2.26
5,0,391.94,864.69,94,2.04
5,0,349.73,828.52,95,1.93
5,0,150.67,656.32,96,2.05
5,0,172.56,679.83,97,2.15
5,0,153.57,723.15,98,1.71
5,0,132.35,698.23,99,1.57
5,0,179.73,687.41,100,1.6
5,0,204.59,713.24,101,1.6
5,0,184.63,758.45,102,1.57
5,0,160.52,731.17,103,2.36
5,0,212.75,721.56,104,2.01
5,0,241.05,749.92,105,1.16
5,0,219.99,797.06,106,1.57
5,0,192.54,767.23,107,1.44
5,0,250.34,759.05,108,1.81
5,0,282.59,790.1,109,1.8
5,0,260.28,839.16,110,2.0
5,0,229.0,806.65,111,1.87
5,0,293.18,800.08,112,2.35
5,0,329.94,833.94,113,2.58
5,0,306.18,884.84,114,2.33
5,0,270.55,849.58,115,0.92
5,0,342.0,844.78,116,2.55
5,0,383.81,881.42,117,2.89
5,0,358.37,934.03,118,1.39
5,0,317.87,896.1,119,1.61
5,0,126.94,710.94,120,2.08
5,0,147.97,736.26,121,2.04
5,0,130.57,778.05,122,2.07
5,0,110.12,751.53,123,2.45
5,0,154.86,744.41,124,1.8
5,0,178.75,772.1,125,2.33
5,0,160.49,815.46,126,2.22
5,0,137.27,786.57,127,2.99
5,0,186.59,781.0,128,2.81
5,0,213.78,811.24,129,2.25
5,0,194.55,856.13,130,2.17
5,0,168.11,824.73,131,0.91
5,0,222.71,820.95,132,1.97
5,0,253.71,853.85,133,1.67
5,0,233.33,900.2,134,1.58
5,0,203.22,866.19,135,1.33
5,0,263.88,864.39,136,2.02
5,0,299.18,900.02,137,2.19
5,0,277.45,947.66,138,1.8
5,0,243.2,911.06,139,1.97
5,0,310.76,911.39,140,3.03
5,0,350.86,949.63,141,2.02
5,0,288.68,959.31,143,2.28
6,0,6.66,621.73,2,1.91
6,0,4.25,523.54,4,1.46
6,0,23.94,502.67,5,2.61
6,0,32.2,607.39,6,2.94
6,0,12.05,618.69,7,2.34
6,0,30.94,495.36,8,2.5
6,0,57.58,468.04,9,2.31
6,0,66.58,588.37,10,1.29
6,0,39.35,603.41,11,1.32
6,0,67.23,458.32,12,1.78
6,0,104.91,421.3,13,1.66
6,0,115.07,562.06,14,1.84
6,0,76.46,582.96,15,1.41
6,0,118.9,407.9,16,2.04
6,0,175.16,355.72,17,1.2
6,0,187.62,523.72,18,1.78
6,0,129.45,554.36,19,1.76
6,0,196.68,336.45,20,2.29
6,0,286.13,259.99,21,1.96
6,0,304.74,464.2,22,1.45
6,0,210.06,512.1,23,2.36
6,0,9.92,650.59,25,1.44
6,0,23.45,744.65,26,1.41
6,0,6.53,742.95,27,1.66
6,0,15.39,648.39,28,1.47
6,0,35.85,640.19,29,2.39
6,0,51.39,747.27,30,2.26
6,0,29.35,745.23,31,2.55
6,0,43.11,637.29,32,2.47
6,0,70.76,626.3,33,2.55
6,0,89.01,750.41,34,2.26
6,0,59.22,747.96,35,2.24
6,0,80.78,622.33,36,1.5
6,0,120.0,606.89,37,2.41
6,0,142.09,754.13,38,1.5
6,0,99.82,751.23,39,2.05
6,0,134.61,601.17,40,1.49
6,0,193.78,578.18,41,1.89
6,0,221.73,758.25,42,2.38
6,0,157.85,755.08,43,1.99
6,0,216.64,569.38,44,1.87
6,0,313.36,532.54,45,2.61
6,0,351.11,761.49,46,1.9
6,0,246.42,759.19,47,1.71
6,0,11.09,769.32,48,1.44
6,0,28.51,773.47,49,2.38
6,0,47.72,865.76,50,2.24
6,0,28.29,853.96,51,2.03
6,0,34.59,774.89,52,1.76
6,0,57.29,780.05,53,1.71
6,0,79.85,884.61,54,1.67
6,0,54.51,869.81,55,2.0
6,0,65.35,781.83,56,1.93
6,0,96.04,788.36,57,2.08
6,0,123.09,908.71,58,2.03
6,0,88.84,889.74,59,1.83
6,0,107.17,790.64,60,2.15
6,0,150.71,799.09,61,2.61
6,0,183.9,940.32,62,2.19
6,0,135.49,915.36,63,2.2
6,0,166.94,802.05,64,2.27
6,0,232.65,813.1,65,1.68
6,0,201.88,949.18,67,3.13
6,0,258.03,816.97,68,2.52
6,0,365.42,830.99,69,2.2
6,0,34.27,879.51,72,2.52
6,0,54.43,893.53,73,1.89
6,0,61.47,898.34,76,1.79
6,0,87.75,915.87,77,2.26
6,0,97.08,921.95,80,2.15
6,0,132.56,944.36,81,2.06
6,0,145.4,952.22,84,2.83
7,0,262.1,517.79,0,2.41
7,0,293.08,516.46,1,2.68
7,0,289.86,567.48,2,1.9
7,0,258.85,566.87,3,1.85
7,0,303.17,516.02,4,2.59
7,0,337.89,514.5,5,1.97
7,0,334.77,568.22,6,2.3
7,0,299.97,567.66,7,2.37
7,0,349.2,514.0,8,1.62
7,0,388.15,512.26,9,3.0
7,0,385.21,568.86,10,1.53
7,0,346.11,568.38,11,1.74
7,0,400.85,511.68,12,2.03
7,0,444.55,509.69,13,2.33
7,0,441.88,569.36,14,2.36
7,0,397.96,569.0,15,1.88
7,0,458.78,509.04,16,1.68
7,0,507.73,506.76,17,1.86
7,0,505.48,569.65,18,1.97
7,0,456.2,569.45,19,2.74
7,0,523.65,506.01,20,2.79
7,0,578.3,503.41,21,2.14
7,0,576.62,569.65,22,2.24
7,0,521.52,569.68,23,1.64
7,0,257.98,582.07,24,2.62
7,0,289.0,583.28,25,2.88
7,0,286.67,634.81,26,2.5
7,0,255.62,631.61,27,2.69
7,0,299.11,583.65,28,1.65
7,0,333.93,584.86,29,2.7
7,0,331.66,639.16,30,2.22
7,0,296.79,635.81,31,2.17
7,0,345.29,585.23,32,2.33
7,0,384.42,586.41,33,2.01
7,0,382.26,643.67,34,2.32
7,0,343.04,640.21,35,2.79
7,0,397.18,586.77,36,2.68
7,0,441.16,587.88,37,1.45
7,0,439.16,648.29,38,2.17
7,0,395.05,644.75,39,2.08
7,0,455.5,588.2,40,2.59
7,0,504.86,589.18,41,1.85
7,0,503.1,652.93,42,2.13
7,0,453.55,649.39,43,1.33
7,0,520.93,589.46,44,1.78
7,0,576.14,590.24,45,2.25
7,0,574.7,657.45,46,2.47
7,0,519.23,654.01,47,1.46
7,0,255.03,646.87,48,1.87
7,0,286.09,650.68,49,1.63
7,0,284.7,702.17,50,1.59
7,0,253.62,696.39,51,1.7
7,0,296.21,651.88,52,2.01
7,0,331.1,655.88,53,2.38
7,0,329.74,710.12,54,1.93
7,0,294.83,704.0,55,1.6
7,0,342.48,657.14,56,1.69
7,0,381.72,661.31,57,1.27
7,0,380.4,718.49,58,1.7
7,0,341.13,712.05,59,1.58
7,0,394.52,662.62,60,2.91
7,0,438.66,666.91,61,1.87
7,0,437.39,727.2,62,2.08
7,0,393.21,720.51,63,0.84
7,0,453.05,668.24,64,1.3
7,0,502.64,672.57,65,1.49
7,0,501.43,736.15,66,2.5
7,0,451.8,729.29,67,1.89
7,0,518.79,673.9,68,2.06
7,0,574.3,678.15,69,1.86
7,0,573.15,745.14,70,1.97
7,0,517.59,738.27,71,2.49
7,0,253.33,711.57,72,1.58
