timestamp_ns,cam_id,corner_x,corner_y,corner_id,radius,rvec_x,rvec_y,rvec_z,tvec_x,tvec_y,tvec_z
0,0,645.83,258.87,64,2.47,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,806.61,262.36,65,2.35,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,764.9,437.52,66,2.04,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,603.1,416.02,67,1.76,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,863.43,263.59,68,1.83,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,1079.07,268.26,69,1.73,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,1041.78,474.32,70,2.64,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,822.36,445.16,71,1.86,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,95.76,382.55,72,2.13,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,161.44,393.71,73,2.28,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,119.25,510.0,74,2.19,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,55.01,490.62,75,2.16,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,183.59,397.48,76,0.72,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,263.05,410.99,77,2.13,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,219.02,540.11,78,2.4,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,140.96,516.56,79,2.56,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,290.1,415.59,80,1.62,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,388.18,432.26,81,1.76,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,342.56,577.38,82,2.57,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,245.66,548.15,83,2.6,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,421.94,438.0,84,2.53,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,546.04,459.1,85,1.69,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,499.51,624.73,86,2.0,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,376.03,587.48,87,1.88,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,589.38,466.47,88,1.68,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,751.44,494.03,89,2.09,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,705.52,686.89,90,1.32,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,542.81,637.8,91,2.39,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,809.09,503.83,92,1.69,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,1029.65,541.33,93,1.73,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,987.88,772.08,94,1.77,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,763.71,704.44,95,1.6,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,42.11,524.84,96,3.22,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,105.86,546.9,97,2.1,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,60.96,670.64,98,2.13,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,127.42,554.36,100,1.78,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,205.01,581.21,101,1.73,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,157.85,719.5,102,1.36,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,81.99,681.24,103,2.13,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,231.51,590.38,104,1.95,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,327.99,623.76,105,1.68,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,278.73,780.47,106,2.26,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,183.83,732.61,107,2.34,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,361.34,635.3,108,2.5,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,484.56,677.93,109,1.49,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,433.78,858.68,110,2.05,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,311.65,797.08,111,1.94,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,527.82,692.9,112,2.67,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,690.67,749.25,113,1.79,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,476.85,880.4,115,1.95,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,749.01,769.43,116,2.13,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,974.25,847.36,117,2.09,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,46.7,709.93,121,2.57,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,67.55,721.56,124,2.49,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,142.82,763.58,125,2.03,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,92.18,912.07,126,1.73,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,19.04,857.04,127,2.36,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,168.62,777.98,128,2.3,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,262.96,830.63,129,1.85,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,117.33,930.98,131,2.04,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,295.73,848.92,132,2.38,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,417.43,916.84,133,0.69,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
0,0,460.42,940.83,136,1.79,-0.21307962817834608,0.47864948419874404,0.21099199249901254,-0.5,-0.6,1.0
1,0,440.0,240.0,0,2.19,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,482.25,234.4,1,1.86,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,474.9,284.93,2,2.47,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,432.43,289.13,3,2.58,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,495.75,232.61,4,2.33,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,541.38,226.56,5,3.09,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,534.38,279.04,6,1.89,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,488.48,283.58,7,1.98,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,555.99,224.63,8,2.4,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,605.42,218.08,9,2.4,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,598.86,272.66,10,2.19,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,549.08,277.58,11,2.16,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,621.26,215.98,12,2.28,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,674.99,208.86,13,1.74,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,668.98,265.71,14,1.82,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,614.82,271.08,15,2.1,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,692.25,206.57,16,2.39,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,750.85,198.8,17,2.47,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,745.51,258.14,18,1.78,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,686.38,263.99,19,1.94,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,769.71,196.3,20,1.38,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,833.9,187.8,21,1.67,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,829.39,249.83,22,1.73,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,764.55,256.25,23,2.19,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,430.06,304.45,24,1.56,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,472.61,300.69,25,1.89,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,465.05,352.64,26,1.92,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,422.28,354.93,27,1.46,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,486.21,299.49,28,1.68,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,532.2,295.42,29,1.78,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,525.0,349.42,30,2.37,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,478.73,351.9,31,2.27,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,546.93,294.11,32,1.59,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,596.81,289.7,33,2.65,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,590.05,345.94,34,2.16,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,539.82,348.63,35,0.98,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,612.81,288.29,36,1.9,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,667.1,283.48,37,2.34,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,660.89,342.15,38,2.15,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,606.17,345.08,39,2.09,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,684.54,281.94,40,1.86,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,743.84,276.69,41,2.53,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,738.32,338.0,42,1.88,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,678.48,341.2,43,1.16,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,762.93,275.0,44,1.39,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,827.98,269.25,45,2.13,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,823.31,333.45,46,2.38,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,757.6,336.97,47,1.94,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,419.86,370.67,48,1.75,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,462.69,368.84,49,2.09,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,454.92,422.26,50,1.97,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,411.86,422.53,51,1.09,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,476.39,368.26,52,1.97,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,522.75,366.28,53,1.35,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,515.33,421.89,54,1.82,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,468.7,422.18,55,2.08,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,537.6,365.65,56,1.75,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,587.94,363.51,57,2.01,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,580.97,421.49,58,2.29,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,530.28,421.8,59,2.34,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,604.1,362.82,60,1.12,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,658.95,360.48,61,1.97,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,652.54,421.04,62,1.75,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,597.25,421.38,63,1.72,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,676.59,359.73,64,1.36,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,736.59,357.18,65,2.1,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,730.89,420.56,66,2.61,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,670.33,420.93,67,1.63,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,755.93,356.35,68,2.35,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,821.84,353.55,69,1.59,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,817.01,420.03,70,0.91,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,750.41,420.44,71,2.0,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,409.37,438.71,72,1.79,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,452.49,438.94,73,1.69,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,444.49,493.9,74,2.06,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,401.15,492.02,75,2.47,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,466.29,439.01,76,1.74,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,513.02,439.25,77,2.07,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,505.38,496.53,78,2.19,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,458.37,494.5,79,2.57,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,528.0,439.33,80,1.85,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,578.8,439.6,81,1.21,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,571.61,499.4,82,1.38,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,520.46,497.18,83,2.04,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,595.11,439.69,84,1.22,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,650.54,439.98,85,1.66,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,643.92,502.53,86,1.92,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,588.05,500.11,87,2.89,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,668.38,440.07,88,1.96,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,729.1,440.39,89,1.67,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,723.2,505.95,90,1.94,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,661.91,503.3,91,2.13,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,748.68,440.49,92,2.6,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,815.49,440.85,93,2.68,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,810.48,509.73,94,1.77,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,742.97,506.81,95,1.61,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,398.59,508.66,96,2.25,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,442.0,511.06,97,1.69,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,433.77,567.63,98,2.08,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,390.14,563.49,99,1.43,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,455.9,511.82,100,2.25,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,502.99,514.42,101,1.91,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,495.12,573.45,102,2.07,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,447.75,568.95,103,2.99,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,518.1,515.26,104,2.86,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,569.36,518.09,105,1.63,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,561.95,579.79,106,1.97,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,510.33,574.89,107,2.11,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,585.84,519.0,108,1.47,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,641.85,522.09,109,1.86,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,635.01,586.72,110,1.39,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,578.55,581.36,111,1.7,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,659.89,523.08,112,1.57,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,721.35,526.48,113,1.83,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,715.24,594.33,114,1.74,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,653.21,588.45,115,1.49,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
1,0,741.18,527.57,116,2.21,-0.1782365189130779,0.4491886743451316,0.0685839067365093,-0.5,-0.6,2.0
